"(tBodyAccMean,gravity)" "(tBodyAccJerkMean),gravityMean)" "(tBodyGyroMean,gravityMean)" "(tBodyGyroJerkMean,gravityMean)" "(X,gravityMean)" "(Y,gravityMean)" "(Z,gravityMean)" "label" "class" "subject"
"1026" -0.017106385 0.28750773 0.14381504 0.18961298 -0.66155484 -0.079228516 -0.1421572 "sitting" "train" "6"
"1027" -0.022239946 -0.13287422 0.18302708 -0.076119809 -0.65947935 -0.08104981 -0.14219661 "sitting" "train" "6"
"1028" 0.072554056 -0.086649859 0.23477428 -0.6193822 -0.65675505 -0.083101872 -0.1426397 "sitting" "train" "6"
"1029" 0.032689021 0.20660911 -0.22288137 0.45874882 -0.6538226 -0.084165081 -0.14447842 "sitting" "train" "6"
"1030" 0.09145391 0.095606368 0.25430305 0.7044114 -0.65131011 -0.083884112 -0.1474502 "sitting" "train" "6"
"1031" -0.0023662514 0.47017439 -0.061216514 -0.54052379 -0.64988656 -0.083263356 -0.14965028 "sitting" "train" "6"
"1032" -0.013266692 -0.059960652 -0.46665705 -0.85077533 -0.64788174 -0.082575786 -0.1524984 "sitting" "train" "6"
"1033" -0.02760562 0.30329039 -0.29722094 0.50993504 -0.64519688 -0.081978101 -0.15589988 "sitting" "train" "6"
"1034" -0.081751851 0.0074936754 0.00082022026 -0.19136872 -0.64366461 -0.08169833 -0.15775357 "sitting" "train" "6"
"1035" -0.16812106 -0.011127654 0.0015108754 -0.050231733 -0.64496518 -0.08132736 -0.1568487 "sitting" "train" "6"
"1036" -0.037635661 0.18831648 0.55343091 -0.59672624 -0.85721842 0.097669885 -0.086730877 "sitting" "train" "6"
"1037" 0.066873984 -0.0075440186 0.60381499 -0.52207974 -0.84302379 0.063240998 -0.09158213 "sitting" "train" "6"
"1038" -0.046070057 -0.016381718 0.82426241 -0.93142283 -0.83225015 0.057866203 -0.09784549 "sitting" "train" "6"
"1039" 0.051460636 0.12810076 -0.2029792 -0.37872406 -0.83576486 0.059495186 -0.095769684 "sitting" "train" "6"
"1040" 0.02005433 0.40801259 -0.28821965 -0.31006393 -0.83391467 0.057623639 -0.096492972 "sitting" "train" "6"
"1041" 0.00036966351 -0.13375114 -0.23417924 -0.2588551 -0.85820379 0.078909532 -0.084429555 "sitting" "train" "6"
"1042" -0.0017648582 -0.46981506 0.091490733 0.34446581 -0.86824078 0.1111335 -0.077577426 "sitting" "train" "6"
"1043" -0.0055535047 0.30064192 0.037674847 0.49394899 -0.8433031 0.12022908 -0.093946227 "sitting" "train" "6"
"1044" 0.029091896 0.32133293 -0.1175959 -0.2265812 -0.82502712 0.11519177 -0.10828805 "sitting" "train" "6"
"1045" -0.22208201 -0.37200778 -0.21542998 0.36159757 -0.8190447 0.11165527 -0.11314146 "sitting" "train" "6"
"1046" -0.019238642 -0.41651292 -0.15876154 -0.56114116 -0.82017421 0.11172914 -0.11231539 "sitting" "train" "6"
"1047" -0.17379679 -0.043948207 0.33518779 0.14901045 -0.82179364 0.11135801 -0.11119308 "sitting" "train" "6"
"1048" -0.048108172 -0.13860641 0.25327837 0.20737921 -0.82140624 0.11038841 -0.11159366 "sitting" "train" "6"
"1049" 0.045002537 -0.075690924 0.060361112 -0.13402793 -0.81757584 0.10861839 -0.11455433 "sitting" "train" "6"
"1050" 0.16509998 -0.0095181042 -0.066474284 0.26047836 0.54393874 -0.78840074 -0.20448269 "laying" "train" "6"
"1051" 0.0018208515 -0.26639255 -0.26337908 0.5286068 0.49387127 -0.80762899 -0.17417275 "laying" "train" "6"
"1052" -0.0050098276 -0.072794134 -0.66197155 -0.027779612 0.48502968 -0.83849585 -0.13658995 "laying" "train" "6"
"1053" 0.0019988321 0.25040947 0.14657119 0.55529284 0.53514906 -0.87378091 -0.11212881 "laying" "train" "6"
"1054" 0.0046137198 0.23630975 0.46165019 0.29155341 0.57089816 -0.88811598 -0.10270757 "laying" "train" "6"
"1055" -0.052652478 0.47803801 0.45156128 0.046766492 0.57905297 -0.8906096 -0.10072645 "laying" "train" "6"
"1056" 0.040060586 -0.89802575 0.29135314 -0.58766423 0.57831186 -0.89309299 -0.098090289 "laying" "train" "6"
"1057" -0.015677957 0.41216583 -0.0090739851 -0.81314733 0.5801125 -0.89547214 -0.095717758 "laying" "train" "6"
"1058" -0.068251292 0.15182111 0.17040336 0.32183427 0.58322629 -0.89608056 -0.095239195 "laying" "train" "6"
"1059" 0.047010389 -0.44894539 -0.17610521 -0.77063332 0.58601531 -0.89798531 -0.093358877 "laying" "train" "6"
"1060" -0.040460696 0.16052512 -0.033721441 0.059208248 0.59037832 -0.90612944 -0.08498005 "laying" "train" "6"
"1061" -0.092130148 0.18489641 -0.10490255 0.6884967 0.59304339 -0.91308371 -0.077761411 "laying" "train" "6"
"1062" 0.082861147 -0.12316232 -0.23081308 0.20586431 0.59299302 -0.91232954 -0.078545518 "laying" "train" "6"
"1063" -0.09729732 0.24133024 -0.23834033 0.54384528 0.43292504 -0.87350197 -0.056314701 "laying" "train" "6"
"1064" 0.44919788 -0.23118719 -0.053238983 0.21774151 0.59574609 -0.98877646 0.0010834959 "laying" "train" "6"
"1065" -0.12240241 -0.30726656 0.0030643833 0.20426976 0.58071985 -0.99179466 0.0069427692 "laying" "train" "6"
"1066" -0.038972158 0.28169709 0.23783414 0.22502947 0.5901734 -0.99507289 0.0075970148 "laying" "train" "6"
"1067" 0.0076282745 -0.25250015 0.47096551 -0.4255107 0.59969541 -1 0.017043408 "laying" "train" "6"
"1068" -0.076406472 0.46932843 0.24621373 0.17051358 0.59959903 -0.99590828 0.025827103 "laying" "train" "6"
"1069" 0.051706319 0.75992615 0.18930656 0.65589286 0.59938625 -0.99275712 0.029594221 "laying" "train" "6"
"1070" 0.071785953 -0.031814325 0.012375336 -0.75759337 0.60035571 -0.98728905 0.035392668 "laying" "train" "6"
"1071" 0.036732799 -0.024670775 -0.088146325 -0.96556103 0.59997385 -0.98180276 0.041376488 "laying" "train" "6"
"1072" -0.023368915 -0.66460818 -0.16579086 -0.47646984 0.59977902 -0.97981575 0.043519779 "laying" "train" "6"
"1073" -0.2322981 0.16307602 0.12341617 0.69938631 0.59955339 -0.97952537 0.043859915 "laying" "train" "6"
"1074" -0.16399417 -0.29524704 0.5752769 -0.42465041 0.59981175 -0.98047056 0.042819779 "laying" "train" "6"
"1075" 0.1234023 -0.13583629 0.14228192 -0.12677301 0.60045522 -0.98094036 0.042216589 "laying" "train" "6"
"1076" -0.00044908458 0.3003846 0.6058029 -0.90328764 0.6009243 -0.97815986 0.045104305 "laying" "train" "6"
"1077" 0.0050524342 -0.15905952 0.47842878 -0.759881 0.60327334 -0.97133276 0.051998558 "laying" "train" "6"
"1078" 0.083470581 -0.64902303 -0.96758543 0.12433937 -0.8185578 0.22002325 -0.012873419 "walking" "train" "6"
"1079" -0.74393224 0.25091638 -0.95701458 0.32735217 -0.81073736 0.22824121 0.0035615757 "walking" "train" "6"
"1080" -0.37801417 0.92078129 -0.74703517 -0.12833956 -0.8082704 0.23035713 0.0083720711 "walking" "train" "6"
"1081" 0.54255696 -0.39233262 -0.10763664 0.0099057743 -0.81533339 0.22559063 0.010310463 "walking" "train" "6"
"1082" 0.32542724 -0.22183864 0.29974285 0.26183818 -0.82684378 0.2175643 0.0092309942 "walking" "train" "6"
"1083" 0.50921906 -0.3801049 0.49961403 0.013883281 -0.83145369 0.21373245 0.0025204503 "walking" "train" "6"
"1084" 0.14282647 -0.22703764 -0.18862622 0.072597643 -0.83083964 0.21407545 0.0018483843 "walking" "train" "6"
"1085" -0.6434418 -0.81530433 -0.91201243 -0.41333585 -0.83505443 0.21150042 0.0048819802 "walking" "train" "6"
"1086" -0.10821525 0.092215111 0.16397286 0.84993334 -0.84174004 0.20628193 0.00043146004 "walking" "train" "6"
"1087" -0.36832328 0.64543152 0.92485975 0.6460498 -0.86601527 0.1879118 -0.006184506 "walking" "train" "6"
"1088" 0.065252227 0.19213178 0.8250871 -0.70929012 -0.85782261 0.19548644 0.0033922673 "walking" "train" "6"
"1089" 0.60233588 -0.87680155 -0.89754279 -0.5362134 -0.81825513 0.22370102 0.013201881 "walking" "train" "6"
"1090" -0.65180009 -0.80354049 -0.5304777 0.15613516 -0.80863575 0.23018192 0.0096113061 "walking" "train" "6"
"1091" -0.92754552 0.48265343 -0.49576157 -0.64742287 -0.81093241 0.22851452 0.008359907 "walking" "train" "6"
"1092" 0.65925674 0.80285044 -0.5816488 -0.28447558 -0.82039481 0.22201379 0.0090467465 "walking" "train" "6"
"1093" 0.053994332 -0.20855586 0.97130058 -0.54372544 -0.81052636 0.22771236 -0.0019557235 "walking" "train" "6"
"1094" -0.53430948 -0.26917953 0.83507881 0.050837858 -0.81427927 0.22629729 0.0099168598 "walking" "train" "6"
"1095" -0.57497877 0.49424823 0.8151569 0.4533655 -0.81000091 0.22926506 0.010088249 "walking" "train" "6"
"1096" 0.87122906 0.27181083 0.42071584 -0.29109665 -0.80577556 0.23215933 0.0096059998 "walking" "train" "6"
"1097" 0.2215757 -0.86728894 -0.80228317 -0.35869757 -0.80805946 0.23061949 0.010315016 "walking" "train" "6"
"1098" -0.91914191 -0.29836215 -0.68143137 -0.11167917 -0.8149682 0.22592794 0.012058314 "walking" "train" "6"
"1099" 0.043281992 0.93042885 -0.78470387 -0.32213129 -0.82243755 0.22082958 0.013729938 "walking" "train" "6"
"1100" 0.74480399 0.21451506 -0.76437319 -0.5010323 -0.82225689 0.22094311 0.013382811 "walking" "train" "6"
"1101" -0.33207319 -0.045225122 -0.47376772 0.10085335 -0.82424955 0.21948754 0.011469429 "walking" "train" "6"
"1102" -0.80456222 0.90815724 -0.46425353 0.66605703 -0.82994805 0.21511072 0.0055386698 "walking" "train" "6"
"1103" 0.70877095 0.26134057 0.51617958 -0.39918501 -0.82805923 0.21631829 0.004519098 "walking" "train" "6"
"1104" 0.52423933 -0.93202134 0.77223293 -0.82747594 -0.82416154 0.21944902 0.0096826614 "walking" "train" "6"
"1105" -0.60928676 -0.2408777 0.21023329 -0.69212633 -0.82467525 0.21930109 0.01431077 "walking" "train" "6"
"1106" -0.7784917 0.51708353 0.61788397 -0.18378261 -0.83151337 0.21459264 0.014842296 "walking" "train" "6"
"1107" 0.48918405 -0.64885698 0.60705008 -0.092513743 -0.84903421 0.20214151 0.0084224174 "walking_downstairs" "train" "6"
"1108" -0.77261748 -0.85058632 0.84937356 0.65393563 -0.84667472 0.20413831 0.015488197 "walking_downstairs" "train" "6"
"1109" -0.82785643 0.76730535 0.92999803 -0.26238927 -0.84311981 0.20660518 0.019429833 "walking_downstairs" "train" "6"
"1110" 0.7210892 0.83983477 0.94953137 -0.57794806 -0.84132684 0.20762485 0.025191364 "walking_downstairs" "train" "6"
"1111" 0.63710181 -0.31650143 0.80048929 0.62393289 -0.84581995 0.20460936 0.023565935 "walking_downstairs" "train" "6"
"1112" -0.94268025 -0.82829827 -0.09032126 0.12072493 -0.86015131 0.19479494 0.014153819 "walking_downstairs" "train" "6"
"1113" 0.081584738 0.30098621 -0.92305234 -0.9434694 -0.86209212 0.19350616 0.016169964 "walking_downstairs" "train" "6"
"1114" 0.82460984 -0.59383039 -0.87801926 -0.33487114 -0.86476649 0.19167192 0.017305179 "walking_downstairs" "train" "6"
"1115" -0.62127934 -0.28146964 0.89326795 -0.21727692 -0.83147536 0.21462527 0.020530783 "walking_downstairs" "train" "6"
"1116" -0.82665935 0.5868033 0.93433506 0.41362189 -0.81027438 0.22916315 0.023782588 "walking_downstairs" "train" "6"
"1117" 0.65683078 0.33793509 0.91935215 -0.66597554 -0.80211596 0.23492113 0.017529378 "walking_downstairs" "train" "6"
"1118" -0.47625856 -0.89905682 0.86518536 -0.44300573 -0.80982946 0.22921203 0.028221363 "walking_downstairs" "train" "6"
"1119" -0.63835243 -0.58637571 0.72778057 0.4816579 -0.80472882 0.23171113 0.037916606 "walking_downstairs" "train" "6"
"1120" 0.45924681 0.89435489 -0.84736174 -0.62746848 -0.78144715 0.24864724 0.030988187 "walking_downstairs" "train" "6"
"1121" 0.60566241 0.62368128 -0.93603027 -0.42406821 -0.78114654 0.24934071 0.022066384 "walking_downstairs" "train" "6"
"1122" -0.6670365 -0.8119767 -0.91527683 -0.39185309 -0.81146733 0.22845852 0.019281613 "walking_downstairs" "train" "6"
"1123" -0.53627023 -0.6991762 0.95832752 -0.45966328 -0.80426843 0.23343305 0.01867894 "walking_downstairs" "train" "6"
"1124" -0.82610669 0.4723163 0.94874202 0.33515874 -0.7930657 0.24077491 0.028769474 "walking_downstairs" "train" "6"
"1125" 0.66104006 0.83329982 0.96299213 -0.54666281 -0.79889039 0.23648093 0.031871653 "walking_downstairs" "train" "6"
"1126" 0.63078119 -0.67007017 0.95789231 -0.29815289 -0.80209653 0.23335005 0.039279312 "walking_downstairs" "train" "6"
"1127" -0.73915006 -0.89512608 0.74869166 0.44770322 -0.8017271 0.23326637 0.041468413 "walking_downstairs" "train" "6"
"1128" -0.75901426 0.96670304 0.60136141 -0.44132754 -0.81485223 0.22486246 0.036425839 "walking_downstairs" "train" "6"
"1129" 0.66041943 0.87326471 -0.9347724 0.55658975 -0.8002682 0.23485832 0.037636176 "walking_downstairs" "train" "6"
"1130" 0.68308178 -0.57778676 -0.96862633 -0.2404123 -0.77745387 0.25125863 0.032768048 "walking_downstairs" "train" "6"
"1131" -0.052470792 0.14262571 0.92371431 -0.36905112 -0.78279276 0.24340614 -0.021199464 "walking_upstairs" "train" "6"
"1132" 0.30036232 0.69147646 0.94105967 -0.90845412 -0.73298008 0.28191339 0.0010616918 "walking_upstairs" "train" "6"
"1133" 0.26087957 0.55174225 -0.94377271 -0.86289852 -0.71800894 0.29285636 0.024920201 "walking_upstairs" "train" "6"
"1134" -0.072648646 0.044433671 -0.9296527 0.60373102 -0.7037852 0.30262374 0.026438151 "walking_upstairs" "train" "6"
"1135" 0.045297255 0.78015423 -0.41027812 0.80633851 -0.70623593 0.30109442 0.020226153 "walking_upstairs" "train" "6"
"1136" 0.16049552 -0.18688019 -0.94397886 -0.89269188 -0.73499295 0.28119257 0.022783898 "walking_upstairs" "train" "6"
"1137" 0.078991724 -0.7102419 0.50123937 0.9156476 -0.73147094 0.28304051 0.033628033 "walking_upstairs" "train" "6"
"1138" 0.60263427 0.075518192 0.96139382 0.52698844 -0.70933892 0.29785258 0.039275914 "walking_upstairs" "train" "6"
"1139" 0.62735412 -0.35700055 0.88440814 -0.75929329 -0.7164889 0.29255274 0.042256012 "walking_upstairs" "train" "6"
"1140" 0.193745 0.71448327 0.9677583 -0.31832232 -0.75303527 0.26758799 -0.0029898167 "walking_upstairs" "train" "6"
"1141" 0.80730491 -0.84403589 0.88752445 -0.65052558 -0.69974279 0.30558193 0.015921898 "walking_upstairs" "train" "6"
"1142" -0.57467754 -0.90114587 -0.94883639 0.059208668 -0.69324942 0.30986539 0.027314 "walking_upstairs" "train" "6"
"1143" -0.38362986 0.6299445 -0.97437298 0.63133207 -0.69173272 0.31077794 0.030030181 "walking_upstairs" "train" "6"
"1144" -0.06593236 0.84650414 0.66388978 -0.71285094 -0.69204878 0.31026709 0.034439888 "walking_upstairs" "train" "6"
"1145" 0.36831131 0.53379184 -0.88567097 0.53639613 -0.6831056 0.31548116 0.044461851 "walking_upstairs" "train" "6"
"1146" 0.45699037 -0.37913773 0.71626542 0.6644997 -0.67069342 0.32369406 0.047760675 "walking_upstairs" "train" "6"
"1147" 0.36259875 -0.90092264 0.98663351 -0.48238235 -0.68706329 0.31332391 0.039020918 "walking_upstairs" "train" "6"
"1148" 0.19854206 -0.62833984 0.92332511 -0.81757486 -0.71884805 0.29229575 0.011293717 "walking_upstairs" "train" "6"
"1149" 0.25773912 -0.98442851 0.96616902 -0.52796362 -0.68819741 0.31286711 0.035282604 "walking_upstairs" "train" "6"
"1150" -0.62405522 -0.74989309 -0.97589494 -0.72073117 -0.68064891 0.31696243 0.046287357 "walking_upstairs" "train" "6"
"1151" -0.21246327 0.6896342 -0.92332683 0.35932131 -0.6663187 0.32687836 0.046635334 "walking_upstairs" "train" "6"
"1152" -0.25812542 -0.3947978 0.89066664 0.55055852 -0.67200601 0.32427701 0.032366352 "walking_upstairs" "train" "6"
"1153" 0.51238972 0.24297627 -0.85156447 -0.75054465 -0.68471988 0.315634 0.029875014 "walking_upstairs" "train" "6"
"1154" 0.37404615 0.57082622 -0.1178169 0.1285586 -0.68712748 0.31280944 0.043433975 "walking_upstairs" "train" "6"
"1155" -0.72752482 0.33489192 0.90740662 0.5763979 -0.67643636 0.3201691 0.043984137 "walking_upstairs" "train" "6"
"1156" -0.53582339 -0.082679814 0.86232225 -0.58747563 -0.66154891 0.33031804 0.045592099 "walking_upstairs" "train" "6"
"1157" 0.025154018 -0.02098285 -0.083199919 -0.67226126 -0.86249357 0.18819706 -0.014076221 "standing" "train" "6"
"1158" -0.082209016 0.082172693 0.079280705 -0.54022273 -0.84187434 0.20743714 0.014801316 "standing" "train" "6"
"1159" 0.045982889 0.012512042 -0.037620871 0.26010416 -0.84217787 0.20701483 0.025525345 "standing" "train" "6"
"1160" 0.020089103 -0.043389671 0.83293442 0.22344103 -0.8425898 0.20616375 0.0039766237 "standing" "train" "6"
"1161" 0.0100439 0.12320214 0.019862967 -0.59215466 -0.8389944 0.20525827 -0.013689814 "standing" "train" "6"
"1162" 0.0037924245 0.37912879 -0.26346394 0.63245763 -0.8401647 0.20851757 0.01207906 "standing" "train" "6"
"1163" 0.1227185 -0.360638 0.34372537 0.74207357 -0.82482827 0.21598414 0.046774125 "standing" "train" "6"
"1164" 0.0056694227 -0.22354496 0.30780397 -0.57687376 -0.82609045 0.21553239 0.044774839 "standing" "train" "6"
"1165" -0.047523859 0.13210087 -0.60664642 -0.05080321 -0.83577004 0.21049942 0.034860441 "standing" "train" "6"
"1166" 0.010275296 -0.0072402076 -0.82764249 0.62548503 -0.83434469 0.21148598 0.0349118 "standing" "train" "6"
"1167" 0.0014729267 -0.27444692 -0.54967193 0.51955182 -0.82947732 0.21404323 0.040215805 "standing" "train" "6"
"1168" -0.094823717 0.071859292 0.63368216 0.38668784 -0.83176384 0.21127462 0.045880813 "standing" "train" "6"
"1169" 0.075205447 -0.18088657 0.79806429 -0.30315009 -0.8325954 0.21006987 0.048424963 "standing" "train" "6"
"1170" 0.07504086 -0.20971487 0.49562523 -0.69436977 -0.83375796 0.20969047 0.046604514 "standing" "train" "6"
"1171" -0.1015071 0.51977322 -0.014734391 0.67425695 -0.63092087 0.28445315 0.19502449 "standing" "train" "6"
"1172" 0.016401037 0.034875433 0.2491445 -0.4957798 -0.70287537 0.25530973 0.15340455 "standing" "train" "6"
"1173" -0.0052187387 -0.35598457 0.37106937 -0.33647028 -0.69024317 0.26395298 0.15641636 "standing" "train" "6"
"1174" 0.026766673 0.067733386 -0.40572948 -0.6259261 -0.67275175 0.27265584 0.16469808 "standing" "train" "6"
"1175" -0.016318361 0.13072182 0.29864707 0.055418409 -0.68196934 0.27024351 0.15750855 "standing" "train" "6"
"1176" -0.015290215 0.090696602 0.22987031 -0.64196766 -0.69052622 0.26539674 0.15421572 "standing" "train" "6"
"1177" 0.03458824 -0.011432449 -0.2874059 -0.566406 -0.68510538 0.26424657 0.16171849 "standing" "train" "6"
"1178" 0.072399072 -0.19916246 -0.47222403 0.88278522 -0.67990994 0.26442231 0.16712085 "standing" "train" "6"
"1179" 0.010702514 0.33675979 -0.67062636 0.32824314 -0.67686483 0.2659227 0.16857207 "standing" "train" "6"
"1180" -0.055371386 0.18619749 0.070037509 -0.30257679 -0.67307874 0.26885026 0.16908895 "standing" "train" "6"
"1181" 0.10338723 -0.32060422 0.37481478 0.45871574 -0.67042138 0.26921189 0.17149963 "standing" "train" "6"
"1182" -0.32192944 -0.28550405 0.56764924 0.19095825 -0.67032511 0.26919134 0.17162709 "standing" "train" "6"
"1183" 0.24615913 0.33687154 0.86280775 0.65755136 -0.66995377 0.26932148 0.17186692 "standing" "train" "6"
"1184" -0.012437512 0.27794091 -0.29025691 -0.21037596 -0.85452513 0.0024815441 -0.024742166 "sitting" "train" "6"
"1185" 0.22066855 -0.14148382 -0.12642891 0.51204013 -0.83394091 -0.02004172 0.0087366976 "sitting" "train" "6"
"1186" -0.24982098 -0.21078447 -0.15032689 0.27277708 -0.83784185 -0.017642803 0.020954317 "sitting" "train" "6"
"1187" -0.078000785 -0.45026982 -0.26419354 -0.039508919 -0.83848775 -0.017233065 0.018842978 "sitting" "train" "6"
"1188" -0.11088519 0.058215667 -0.035511459 -0.89568515 -0.837532 -0.017778373 0.023191093 "sitting" "train" "6"
"1189" 0.39380923 0.38827314 0.42284437 -0.0091433414 -0.83528876 -0.019084298 0.02724069 "sitting" "train" "6"
"1190" 0.32176442 -0.4983805 0.73148998 0.79158087 -0.83493689 -0.019338227 0.027105516 "sitting" "train" "6"
"1191" -0.0017448126 0.019840161 0.42464325 0.68555449 -0.83522374 -0.019233376 0.025771451 "sitting" "train" "6"
"1192" -0.057655426 0.082145635 -0.10529339 0.37636486 -0.83378572 -0.020128501 0.027194105 "sitting" "train" "6"
"1193" 0.00065810356 -0.44259519 0.27515126 -0.67757902 -0.83397608 -0.019898343 0.028410281 "sitting" "train" "6"
"1194" 0.068123792 0.043640922 -0.13810224 0.17003924 -0.8402758 -0.015934299 0.021876166 "sitting" "train" "6"
"1195" 0.097181274 -0.64802199 0.28137146 0.37301908 -0.84132657 -0.015226005 0.021327029 "sitting" "train" "6"
"1196" -0.023230904 -0.098335028 0.50043581 -0.43984845 -0.80600484 0.15777133 0.1435393 "sitting" "train" "6"
"1197" 0.17174239 -0.057348068 0.62249385 -0.42153188 -0.84423847 0.12954861 0.12625213 "sitting" "train" "6"
"1198" -0.016512259 -0.28891222 0.65180412 -0.75128301 -0.8501515 0.12871081 0.12208267 "sitting" "train" "6"
"1199" -0.028890802 -0.10720525 0.069878476 -0.36889583 -0.83737359 0.14267685 0.12624969 "sitting" "train" "6"
"1200" 0.14380959 -0.15907456 -0.65684042 -0.34837088 -0.82426283 0.14785348 0.13408889 "sitting" "train" "6"
